Component ID,Page URL,Page,Section title,Type,Source,View,Stored fetch mode,readyToLoad,Resolved behaviour,Fix category,Recommended fix,Status,Assigned to,Date fixed,Notes
2384558,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Historic Occurrences,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384560,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Total Events and Losses in $: Declared Disasters and Non-Declared Events,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384561,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,(untitled Graph),Graph,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384566,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Total Losses in $ by Year,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384569,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Total Losses in $ by Month,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384571,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Presidential Disaster Declarations,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384572,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,(untitled Card),Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384573,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,(untitled Spreadsheet),Spreadsheet,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384576,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Other Hazard Events,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384587,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,(untitled Spreadsheet),Spreadsheet,Hazards_of_Concern,1473471,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384588,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Modeled Risk,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384589,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,(untitled Card),Card,src 1508,1982,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384591,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Built Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384594,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,People and Communities,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384597,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Natural Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384601,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Strategies,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384602,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Measures Inventory,Spreadsheet,Mitigation_Measures,1155800,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384603,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Capabilities,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384608,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,Actions,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384639,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Total Losses in $ by Year,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384619,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Overview,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384621,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Hazard of Concern,Card,Hazards_of_Concern,1473471,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384622,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Modeled RIsk,Card,src 1508,1982,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384620,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,(untitled Card),Card,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384644,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Presidential Disaster Declarations,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384645,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,(untitled Card),Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384646,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,(untitled Spreadsheet),Spreadsheet,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384628,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,General Vulnerability,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384630,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Potential Impacts,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384631,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,(untitled Spreadsheet),Spreadsheet,R_and_V_Matrix,1160864,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384632,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Historic Occurrences,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384634,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Total Events and Losses in $: Declared Disasters and Non-Declared Events,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384635,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,(untitled Graph),Graph,src 870,1648,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384642,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Total Losses in $ by Month,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384649,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Other Hazard Events,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384661,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Modeled Risk,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384662,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,(untitled Card),Card,src 1508,1982,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384664,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Built Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384667,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,People and Communities,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384670,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Natural Environment,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384674,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Strategies,Card,LHMP_IA,1441681,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
2384675,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,Measures Inventory,Spreadsheet,Mitigation_Measures,1155800,(null),true,default - re-queries on mount,Component setting,Section Settings > Data > Fetch Mode: set explicitly once a pattern-wide default is agreed.,,,,
