Fix ID,Type,Type name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,User Relevance,User Notes,Notes
QA2-326,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_local_environment/natural_environment,the_local_environment/natural_environment,1300819,(untitled),1703871,Card,v2,LHMP_IA,B2-a,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-327,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,Overview,2416267,Card,v2,LHMP_IA,B1-a,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-328,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682909,Card,v2,LHMP_IA,B1-c,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-329,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682918,Card,v2,LHMP_IA,B1-d,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-330,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682929,Card,v2,LHMP_IA,B1-d,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-331,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682947,Card,v2,LHMP_IA,B1-d,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-332,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,Overview,1992558,Card,v2,LHMP_IA,B1-a,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-333,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992564,Card,v2,LHMP_IA,B1-c,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-334,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992576,Card,v2,LHMP_IA,B1-d,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-335,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602164,Card,v2,LHMP_IA,B1-c,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-336,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602167,Card,v2,LHMP_IA,"B2-a,B2-b",authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-337,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1602171,Card,v2,LHMP_IA,B1-d,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-338,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545595,Card,v2,LHMP_IA,B1-c,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-339,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1545719,Card,v2,LHMP_IA,B1-c,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
QA2-340,7,SHMP narrative not permission locked,2,Component setting,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,Historic Occurrences,1545725,Card,v2,LHMP_IA,B1-d,authPermissions absent - any editor can change this SHMP narrative,"Section Settings > Permissions: {""users"":{},""groups"":{""LHMP Template Editor"":[""*""]}} - the value the other 377 LHMP_IA sections carry.",Open,,,Relevent,,
