Logical key,Domain,Page,Page URL,Section title,Component kind,Hidden from view,Section ID (county_template),Link (county_template),Section ID (schenectady_draft_test),Link (schenectady_draft_test),Section ID (nassautest),Link (nassautest),trackingId,Source,Config shape,Data fetch mode,Tags,Geoid filters,Other filters,Meta freshness,County-authored,County-specific text type,Authored text status,Dataset text differs,Match tier,Deviation count,Deviations across patterns,Verdict,Status,Assigned to,Notes
auth_test_page#0|lexical,schenectady_draft_test,auth_test_page,/edit/auth_test_page,(untitled),lexical,no,,,2436893,https://schenectady_draft_test.devmny.org/edit/auth_test_page#2436893,,,989ef269-2824-499b-8c4d-4beb6bf2d19c,,,not set,,,,,FALSE,,present,,unmatched - one pattern only,,,not in every pattern,,,
c8e666a4-8eb8-4e50-9d74-9cd2ec69c505|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Measures Inventory,Spreadsheet,no,1544584,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544584,2440285,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440285,2421387,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2421387,c8e666a4-8eb8-4e50-9d74-9cd2ec69c505,Mitigation_Measures,DEVIATION,not set,C4-a,,DEVIATION,DEVIATION,FALSE,,none,no,A - trackingId + page,4,non-geoid filter; snapshot generation; column set; config shape,lag - propagate from template,,,
0700164d-e79b-487d-bcfb-30485def30ca|the_risk/natural_hazards/earthquake#1,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Modeled Risk,Card,no,1544573,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544573,2440280,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440280,2423981,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423981,0700164d-e79b-487d-bcfb-30485def30ca,LHMP_IA,v1,not set,B2-b,,top_nav_section=Local Risk ; page=Hazard Template ; section=Modeled Risks (NRI) ; component_name=Modeled Risks (NRI) ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
ea09c597-9874-4421-9e43-66d97fb97913|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Natural Environment,Card,no,1544580,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544580,2440293,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440293,2423974,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423974,ea09c597-9874-4421-9e43-66d97fb97913,LHMP_IA,v1,not set,"B2-a,B2-b",,top_nav_section=Local Risk ; page=Hazard Template ; section=Modeled Risks (NRI) ; component_name=Natural Environment Overview ; hazards[page:hazards2]=Earthquake,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
e23f1266-3713-4a01-b365-b406767c3323|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Natural Environment - Local Risk Summary,lexical,no,1544581,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544581,2440296,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440296,2420570,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2420570,e23f1266-3713-4a01-b365-b406767c3323,,,not set,DEVIATION,,,,TRUE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
2c39d7b3-cc8a-4fb8-968b-c6d82b6dc802|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Number of Events By County,Map,no,1544552,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544552,2440213,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440213,2423978,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423978,2c39d7b3-cc8a-4fb8-968b-c6d82b6dc802,,,not set,B1-d,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
51278763-8812-46ca-a31c-26b96abcde67|the_risk/natural_hazards/earthquake#2,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Other Hazard Events,Card,no,1544564,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544564,2440201,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440201,2423963,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423963,51278763-8812-46ca-a31c-26b96abcde67,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Other Hazard Events ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
b50f6b90-a250-43a9-a963-648dc7bac6aa|the_risk/natural_hazards/earthquake#0,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Overview,Card,no,1544536,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544536,2440176,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440176,2420826,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2420826,b50f6b90-a250-43a9-a963-648dc7bac6aa,LHMP_IA,DEVIATION,not set,B1-a,,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=Overview ; hazards[page:hazards2]=Earthquake,current,FALSE,,none,"yes - data, not config",A - trackingId + page,1,config shape,lag - propagate from template,,,
3a0a2294-233d-4fe2-b55c-e3b9b3daa12c|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,People and Communities,Card,no,1544578,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544578,2440243,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440243,2420567,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2420567,3a0a2294-233d-4fe2-b55c-e3b9b3daa12c,LHMP_IA,v1,not set,"B2-a,B2-b",,top_nav_section=Local Risk ; page=Hazard Template ; section=Modeled Risks (NRI) ; component_name=People and Communities Overview ; hazards[page:hazards2]=Earthquake,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
ce86aeb3-8871-433c-8806-d729f59334d6|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,People and Communities - Local Risk Summary,lexical,no,1544579,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544579,2440276,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440276,2420568,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2420568,ce86aeb3-8871-433c-8806-d729f59334d6,,,not set,DEVIATION,,,,TRUE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
51278763-8812-46ca-a31c-26b96abcde67|the_risk/natural_hazards/earthquake#0,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Potential Impacts,Card,no,1544545,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544545,2440197,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440197,2423979,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423979,51278763-8812-46ca-a31c-26b96abcde67,LHMP_IA,v1,not set,B2-b,,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=Potential Impacts ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
51278763-8812-46ca-a31c-26b96abcde67|the_risk/natural_hazards/earthquake#1,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Presidential Disaster Declarations,Card,no,1544560,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544560,2440242,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440242,2423985,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423985,51278763-8812-46ca-a31c-26b96abcde67,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Presidential Disaster Declarations ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
0700164d-e79b-487d-bcfb-30485def30ca|the_risk/natural_hazards/earthquake#2,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Strategies,Card,no,1544583,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544583,2440252,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440252,2423971,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423971,0700164d-e79b-487d-bcfb-30485def30ca,LHMP_IA,v1,not set,C4-a,,top_nav_section=Local Risk ; page=Hazard Template ; section=Strategies ; component_name=Strategies ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
74b63ea5-ed0b-489e-ab73-bc8a686b06a3|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Total EAL,Map,no,1544575,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544575,2437042,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2437042,2420728,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2420728,74b63ea5-ed0b-489e-ab73-bc8a686b06a3,,,not set,B2-b,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
c5c78f29-4ec3-478e-bad2-2388e8a1f53d|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Total Events and Losses in $: Declared Disasters and Non-Declared Events,Card,no,1544549,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544549,2440266,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440266,2423961,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423961,c5c78f29-4ec3-478e-bad2-2388e8a1f53d,LHMP_IA,v1,not set,,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Historic Occurrences ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
a40dbab4-6a2b-4c92-adab-ffaa966382c6|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Total Losses in $ by Month,Card,no,1544558,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544558,2440249,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440249,2423968,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2423968,a40dbab4-6a2b-4c92-adab-ffaa966382c6,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Total Losses in $ by Month Overview ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
d091c90d-202e-46e5-becb-1ef6c9fafb7f|the_risk/natural_hazards/earthquake,all,the_risk/natural_hazards/earthquake,/edit/the_risk/natural_hazards/earthquake,Total Losses in $ by Year,Card,no,1544555,https://county_template.devmny.org/edit/the_risk/natural_hazards/earthquake#1544555,2440239,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/earthquake#2440239,2420508,https://nassautest.devmny.org/edit/the_risk/natural_hazards/earthquake#2420508,d091c90d-202e-46e5-becb-1ef6c9fafb7f,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Hazard Template ; section=Historic Occurrences ; component_name=Total Loss In $ Per Year Overview ; hazards=,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
43c7604a-e5e3-4708-9d0a-b4de94ee3027|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),lexical,yes,1901269,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1901269,2440417,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440417,2421369,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2421369,43c7604a-e5e3-4708-9d0a-b4de94ee3027,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
e501e808-6217-486e-bd86-1ce7f435aa14|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Card,no,1544785,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544785,2440329,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440329,2420565,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2420565,e501e808-6217-486e-bd86-1ce7f435aa14,AVAIL - Fusion Events V2,DEVIATION,not set,DEVIATION,DEVIATION,"coalesce(fema_incident_type, nri_category) as fusion_category[page:hazards]=coldwave",unknown source,FALSE,,none,no,A - trackingId + page,4,geoid filter; tags; column set; config shape,lag - propagate from template,,,
c71294ab-d257-4f4f-9642-4a5d49756cff|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Card,no,1676743,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1676743,2440386,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440386,2422574,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2422574,c71294ab-d257-4f4f-9642-4a5d49756cff,Hazards_of_Concern,DEVIATION,DEVIATION,,DEVIATION,DEVIATION,current,FALSE,,none,no,A - trackingId + page,5,geoid filter; non-geoid filter; fetch mode; config shape; title,lag - propagate from template,,,
b5e7c5ed-0c3f-48ba-8102-b35508c6fa2f|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Card,no,1544786,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544786,2440332,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440332,2423992,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2423992,b5e7c5ed-0c3f-48ba-8102-b35508c6fa2f,NRI Counties - Hazard Normalized,DEVIATION,not set,,,stcofips[page:geoid]=36105 ; hazard[page:hazards]=coldwave,unknown source,FALSE,,none,no,A - trackingId + page,2,config shape; title,lag - propagate from template,,,
5f88f7a5-19bf-4b85-b039-de50c4f2fb8a|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Card,no,1544787,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544787,2440265,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440265,2420574,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2420574,5f88f7a5-19bf-4b85-b039-de50c4f2fb8a,AVAIL - Fusion Events V2,v2,not set,,"substring(geoid, 1, 2) as state=36 ; geoid[page:geoid]=36105",DEVIATION,unknown source,FALSE,,none,no,A - trackingId + page,3,non-geoid filter; column set; title,lag - propagate from template,,,
c84829b0-92a0-4bdb-a55a-b3546aa50e7b|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),lexical,no,1544788,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544788,2440273,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440273,2421389,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2421389,c84829b0-92a0-4bdb-a55a-b3546aa50e7b,,,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
edcd023e-c7de-41db-b683-9d4c9297599c|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Card,no,1544789,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544789,2440227,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440227,2420562,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2420562,edcd023e-c7de-41db-b683-9d4c9297599c,LHMP_IA,v2,not set,B1-c,,DEVIATION,current,FALSE,,none,"yes - data, not config",A - trackingId + page,1,non-geoid filter,review,,,
30260529-609d-4bad-96ef-a9f907d7b3ca|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),lexical,no,1544790,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544790,2440312,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440312,2423994,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2423994,30260529-609d-4bad-96ef-a9f907d7b3ca,,,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
ed79611a-6b84-44d7-a646-b86d020b3e05|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Card,no,1544792,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544792,2440300,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440300,2420569,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2420569,ed79611a-6b84-44d7-a646-b86d020b3e05,LHMP_IA,v1,not set,B2-b,,top_nav_section=Local Risk ; page=Hazard Template ; section=Overview ; component_name=Climate Impacts Link ; hazards=Extreme Cold,behind (26 of 48),FALSE,,none,no,A - trackingId + page,0,,identical,,,
6d5acff2-3136-4acc-ac54-60e1501b8e5e|the_risk/natural_hazards/extreme_cold,all,the_risk/natural_hazards/extreme_cold,/edit/the_risk/natural_hazards/extreme_cold,(untitled),Spreadsheet,no,1544794,https://county_template.devmny.org/edit/the_risk/natural_hazards/extreme_cold#1544794,2440238,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2440238,2421395,https://nassautest.devmny.org/edit/the_risk/natural_hazards/extreme_cold#2421395,6d5acff2-3136-4acc-ac54-60e1501b8e5e,R_and_V_Matrix,v1,not set,B2-b,,"domain= ; extreme_cold= ; to_jsonb( array_remove (array [ case when data->>'avalanche' is not null and data->>'avalanche' != '' then 'avalanche' end, case when data->>'coastal_hazards' is not null and data->>'coastal_hazards' != '' then 'coastal hazards' end, case when data->>'extreme_cold' is not null and data->>'extreme_cold' != '' then 'extreme cold' end, case when data->>'drought' is not null and data->>'drought' != '' then 'drought' end, case when data->>'earthquake' is not null and data->>'earthquake' != '' then 'earthquake' end, case when data->>'flooding' is not null and data->>'flooding' != '' then 'flooding' end, case when data->>'hail' is not null and data->>'hail' != '' then 'hail' end, case when data->>'extreme_heat' is not null and data->>'extreme_heat' != '' then 'extreme heat' end, case when data->>'hurricane' is not null and data->>'hurricane' != '' then 'hurricane' end, case when data->>'ice_storm' is not null and data->>'ice_storm' != '' then 'ice storm' end, case when data->>'landslide' is not null and data->>'landslide' != '' then 'landslide' end, case when data->>'lightning' is not null and data->>'lightning' != '' then 'lightning' end, case when data->>'snowstorm' is not null and data->>'snowstorm' != '' then 'snowstorm' end, case when data->>'tornado' is not null and data->>'tornado' != '' then 'tornado' end, case when data->>'wildfire' is not null and data->>'wildfire' != '' then 'wildfire' end, case when data->>'wind' is not null and data->>'wind' != '' then 'wind' end ], null) )::text as hazards_json[page:hazards3]=extreme cold",current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
