Component ID,Cause,Why it does not render,Page it belonged to,Page ID,Section title,Component kind,Created,Last edited,Abandoned block size,Replaced by (live component ID),Replacement match basis
2176925,Superseded by republish,"superseded publish snapshot -- it sits in a block of 118 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),lexical,2026-06-03 20:28:13,2026-06-03 20:28:13,118,,
2176926,Superseded by republish,"superseded publish snapshot -- it sits in a block of 118 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Header: MNY Data,2026-06-03 20:28:13,2026-06-03 20:28:13,118,2384339,unique title + element type on the page
2179452,Deleted section,deleted section -- it and 3 neighbouring row(s) were dropped while the rest of the page kept rendering,the_risk/natural_hazards/flooding,1450290,Local Capabilities Table,Spreadsheet,2026-06-15 14:27:10,2026-06-15 14:27:10,4,,
2179474,Deleted section,deleted section -- it and 3 neighbouring row(s) were dropped while the rest of the page kept rendering,the_risk/natural_hazards/flooding,1450290,Local Capabilities Table,Spreadsheet,2026-06-15 14:27:12,2026-06-15 14:27:12,4,,
2179498,Deleted section,deleted section -- it and 3 neighbouring row(s) were dropped while the rest of the page kept rendering,the_risk/natural_hazards/flooding,1450290,Local Capabilities Table,Spreadsheet,2026-06-15 14:27:12,2026-06-15 14:27:12,4,,
2179520,Deleted section,deleted section -- it and 3 neighbouring row(s) were dropped while the rest of the page kept rendering,the_risk/natural_hazards/flooding,1450290,Local Financial Capabilities,Spreadsheet,2026-06-15 14:27:13,2026-06-15 14:27:13,4,,
2179564,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Overview,Card,2026-06-15 18:31:44,2026-06-15 18:31:44,56,2384264,unique title + element type on the page
2179565,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Card,2026-06-15 18:31:44,2026-06-15 18:31:44,56,,
2179567,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Modeled RIsk,Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179568,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Historical Risk,Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,2384268,unique title + element type on the page
2179569,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),lexical,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179570,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179571,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),lexical,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179573,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,General Vulnerability,Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,2384273,unique title + element type on the page
2179574,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179575,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Potential Impacts,Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,2384275,unique title + element type on the page
2179576,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Spreadsheet,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179577,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Historic Occurrences,Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,2384277,unique title + element type on the page
2179578,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,,
2179579,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Total Events and Losses in $: Declared Disasters and Non-Declared Events,Card,2026-06-15 18:31:45,2026-06-15 18:31:45,56,2384279,unique title + element type on the page
2179580,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Graph,2026-06-15 18:31:46,2026-06-15 18:31:46,56,,
2179581,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Card,2026-06-15 18:31:46,2026-06-15 18:31:46,56,,
2179582,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Number of Events By County,Map,2026-06-15 18:31:46,2026-06-15 18:31:46,56,2384282,unique title + element type on the page
2179583,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Total Losses in $ by Year,Card,2026-06-15 18:31:46,2026-06-15 18:31:46,56,2384285,unique title + element type on the page
2179584,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Graph,2026-06-15 18:31:46,2026-06-15 18:31:46,56,,
2179585,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),lexical,2026-06-15 18:31:46,2026-06-15 18:31:46,56,,
2179586,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Total Losses in $ by Month,Card,2026-06-15 18:31:46,2026-06-15 18:31:46,56,2384288,unique title + element type on the page
2179587,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Graph,2026-06-15 18:31:46,2026-06-15 18:31:46,56,,
2179588,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Presidential Disaster Declarations,Card,2026-06-15 18:31:46,2026-06-15 18:31:46,56,2384290,unique title + element type on the page
2179590,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,(untitled),Spreadsheet,2026-06-15 18:31:46,2026-06-15 18:31:46,56,,
2179592,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Declarations and Their Effects on the County,lexical,2026-06-15 18:31:47,2026-06-15 18:31:47,56,2384294,unique title + element type on the page
2179593,Superseded by republish,"superseded publish snapshot -- it sits in a block of 56 consecutively abandoned rows, the size of the page's own 78-section list, so the whole set was replaced by a later publish",the_risk/natural_hazards/flooding,1450290,Other Hazard Events,Card,2026-06-15 18:31:47,2026-06-15 18:31:47,56,2384295,unique title + element type on the page
