Fix ID,Disposition,Class,Class name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,Notes
QA2-505,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548829,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-506,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548832,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-507,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548835,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-508,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548839,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-509,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/snowstorm,the_risk/natural_hazards/snowstorm,1546774,(untitled),1548847,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-510,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545839,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-511,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545840,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-512,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545841,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-513,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545852,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-514,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545853,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-515,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545858,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-516,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545861,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-517,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545864,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-518,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545868,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-519,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/tornado,the_risk/natural_hazards/tornado,1545899,(untitled),1545876,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-520,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546027,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-521,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546028,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-522,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546029,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-523,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546040,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-524,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546041,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-525,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546046,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-526,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546049,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-527,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546052,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-528,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546056,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-529,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wildfire,the_risk/natural_hazards/wildfire,1546087,(untitled),1546064,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-530,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),2416268,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-531,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),2416269,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-532,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),2416270,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-493,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),1545728,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-494,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/wind,the_risk/natural_hazards/wind,1546213,(untitled),1545729,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
